code_dantai,code_pref,code_muni,name_pref,name_muni,name_muni_kana
173614,17,361,石川県,津幡町,ﾂﾊﾞﾀﾏﾁ
173657,17,365,石川県,内灘町,ｳﾁﾅﾀﾞﾏﾁ
173843,17,384,石川県,志賀町,ｼｶﾏﾁ
173860,17,386,石川県,宝達志水町,ﾎｳﾀﾞﾂｼﾐｽﾞﾁｮｳ
174076,17,407,石川県,中能登町,ﾅｶﾉﾄﾏﾁ
174611,17,461,石川県,穴水町,ｱﾅﾐｽﾞﾏﾁ
174637,17,463,石川県,能登町,ﾉﾄﾁｮｳ
180009,18,0,福井県,,
182010,18,201,福井県,福井市,ﾌｸｲｼ
182028,18,202,福井県,敦賀市,ﾂﾙｶﾞｼ
182044,18,204,福井県,小浜市,ｵﾊﾞﾏｼ
182052,18,205,福井県,大野市,ｵｵﾉｼ
182061,18,206,福井県,勝山市,ｶﾂﾔﾏｼ
182079,18,207,福井県,鯖江市,ｻﾊﾞｴｼ
182087,18,208,福井県,あわら市,ｱﾜﾗｼ
182095,18,209,福井県,越前市,ｴﾁｾﾞﾝｼ
182109,18,210,福井県,坂井市,ｻｶｲｼ
183229,18,322,福井県,永平寺町,ｴｲﾍｲｼﾞﾁｮｳ
183822,18,382,福井県,池田町,ｲｹﾀﾞﾁｮｳ
184047,18,404,福井県,南越前町,ﾐﾅﾐｴﾁｾﾞﾝﾁｮｳ
184233,18,423,福井県,越前町,ｴﾁｾﾞﾝﾁｮｳ
184420,18,442,福井県,美浜町,ﾐﾊﾏﾁｮｳ
184811,18,481,福井県,高浜町,ﾀｶﾊﾏﾁｮｳ
184837,18,483,福井県,おおい町,ｵｵｲﾁｮｳ
185019,18,501,福井県,若狭町,ﾜｶｻﾁｮｳ
190004,19,0,山梨県,,
192015,19,201,山梨県,甲府市,ｺｳﾌｼ
192023,19,202,山梨県,富士吉田市,ﾌｼﾞﾖｼﾀﾞｼ
192040,19,204,山梨県,都留市,ﾂﾙｼ
192058,19,205,山梨県,山梨市,ﾔﾏﾅｼｼ
192066,19,206,山梨県,大月市,ｵｵﾂｷｼ
192074,19,207,山梨県,韮崎市,ﾆﾗｻｷｼ
192082,19,208,山梨県,南アルプス市,ﾐﾅﾐｱﾙﾌﾟｽｼ
192091,19,209,山梨県,北杜市,ﾎｸﾄｼ
192104,19,210,山梨県,甲斐市,ｶｲｼ
192112,19,211,山梨県,笛吹市,ﾌｴﾌｷｼ
192121,19,212,山梨県,上野原市,ｳｴﾉﾊﾗｼ
192139,19,213,山梨県,甲州市,ｺｳｼｭｳｼ
192147,19,214,山梨県,中央市,ﾁｭｳｵｳｼ
193461,19,346,山梨県,市川三郷町,ｲﾁｶﾜﾐｻﾄﾁｮｳ
193640,19,364,山梨県,早川町,ﾊﾔｶﾜﾁｮｳ
193658,19,365,山梨県,身延町,ﾐﾉﾌﾞﾁｮｳ
193666,19,366,山梨県,南部町,ﾅﾝﾌﾞﾁｮｳ
193682,19,368,山梨県,富士川町,ﾌｼﾞｶﾜﾁｮｳ
193844,19,384,山梨県,昭和町,ｼｮｳﾜﾁｮｳ
194221,19,422,山梨県,道志村,ﾄﾞｳｼﾑﾗ
194239,19,423,山梨県,西桂町,ﾆｼｶﾂﾗﾁｮｳ
194247,19,424,山梨県,忍野村,ｵｼﾉﾑﾗ
194255,19,425,山梨県,山中湖村,ﾔﾏﾅｶｺﾑﾗ
194298,19,429,山梨県,鳴沢村,ﾅﾙｻﾜﾑﾗ
194301,19,430,山梨県,富士河口湖町,ﾌｼﾞｶﾜｸﾞﾁｺﾏﾁ
194425,19,442,山梨県,小菅村,ｺｽｹﾞﾑﾗ
194433,19,443,山梨県,丹波山村,ﾀﾊﾞﾔﾏﾑﾗ
200000,20,0,長野県,,
202011,20,201,長野県,長野市,ﾅｶﾞﾉｼ
202029,20,202,長野県,松本市,ﾏﾂﾓﾄｼ
202037,20,203,長野県,上田市,ｳｴﾀﾞｼ
202045,20,204,長野県,岡谷市,ｵｶﾔｼ
202053,20,205,長野県,飯田市,ｲｲﾀﾞｼ
202061,20,206,長野県,諏訪市,ｽﾜｼ
202070,20,207,長野県,須坂市,ｽｻﾞｶｼ
202088,20,208,長野県,小諸市,ｺﾓﾛｼ
202096,20,209,長野県,伊那市,ｲﾅｼ
202100,20,210,長野県,駒ヶ根市,ｺﾏｶﾞﾈｼ
202118,20,211,長野県,中野市,ﾅｶﾉｼ
202126,20,212,長野県,大町市,ｵｵﾏﾁｼ
202134,20,213,長野県,飯山市,ｲｲﾔﾏｼ
202142,20,214,長野県,茅野市,ﾁﾉｼ
202151,20,215,長野県,塩尻市,ｼｵｼﾞﾘｼ
202177,20,217,長野県,佐久市,ｻｸｼ
202185,20,218,長野県,千曲市,ﾁｸﾏｼ
202193,20,219,長野県,東御市,ﾄｳﾐｼ
202207,20,220,長野県,安曇野市,ｱﾂﾞﾐﾉｼ
203033,20,303,長野県,小海町,ｺｳﾐﾏﾁ
203041,20,304,長野県,川上村,ｶﾜｶﾐﾑﾗ
203050,20,305,長野県,南牧村,ﾐﾅﾐﾏｷﾑﾗ
203068,20,306,長野県,南相木村,ﾐﾅﾐｱｲｷﾑﾗ
203076,20,307,長野県,北相木村,ｷﾀｱｲｷﾑﾗ
203092,20,309,長野県,佐久穂町,ｻｸﾎﾏﾁ
203211,20,321,長野県,軽井沢町,ｶﾙｲｻﾞﾜﾏﾁ
203238,20,323,長野県,御代田町,ﾐﾖﾀﾏﾁ
203246,20,324,長野県,立科町,ﾀﾃｼﾅﾏﾁ
203491,20,349,長野県,青木村,ｱｵｷﾑﾗ
203505,20,350,長野県,長和町,ﾅｶﾞﾜﾏﾁ
203611,20,361,長野県,下諏訪町,ｼﾓｽﾜﾏﾁ
203629,20,362,長野県,富士見町,ﾌｼﾞﾐﾏﾁ
203637,20,363,長野県,原村,ﾊﾗﾑﾗ
203823,20,382,長野県,辰野町,ﾀﾂﾉﾏﾁ
203831,20,383,長野県,箕輪町,ﾐﾉﾜﾏﾁ
203840,20,384,長野県,飯島町,ｲｲｼﾞﾏﾏﾁ
203858,20,385,長野県,南箕輪村,ﾐﾅﾐﾐﾉﾜﾑﾗ
203866,20,386,長野県,中川村,ﾅｶｶﾞﾜﾑﾗ
203882,20,388,長野県,宮田村,ﾐﾔﾀﾞﾑﾗ
204021,20,402,長野県,松川町,ﾏﾂｶﾜﾏﾁ
204030,20,403,長野県,高森町,ﾀｶﾓﾘﾏﾁ
204048,20,404,長野県,阿南町,ｱﾅﾝﾁｮｳ
204072,20,407,長野県,阿智村,ｱﾁﾑﾗ
204099,20,409,長野県,平谷村,ﾋﾗﾔﾑﾗ
204102,20,410,長野県,根羽村,ﾈﾊﾞﾑﾗ
204111,20,411,長野県,下條村,ｼﾓｼﾞｮｳﾑﾗ
204129,20,412,長野県,売木村,ｳﾙｷﾞﾑﾗ
204137,20,413,長野県,天龍村,ﾃﾝﾘｭｳﾑﾗ
204145,20,414,長野県,泰阜村,ﾔｽｵｶﾑﾗ
204153,20,415,長野県,喬木村,ﾀｶｷﾞﾑﾗ
204161,20,416,長野県,豊丘村,ﾄﾖｵｶﾑﾗ
204170,20,417,長野県,大鹿村,ｵｵｼｶﾑﾗ
204226,20,422,長野県,上松町,ｱｹﾞﾏﾂﾏﾁ
204234,20,423,長野県,南木曽町,ﾅｷﾞｿﾏﾁ
204251,20,425,長野県,木祖村,ｷｿﾑﾗ
204293,20,429,長野県,王滝村,ｵｳﾀｷﾑﾗ
204307,20,430,長野県,大桑村,ｵｵｸﾜﾑﾗ
204323,20,432,長野県,木曽町,ｷｿﾏﾁ
204463,20,446,長野県,麻績村,ｵﾐﾑﾗ
204480,20,448,長野県,生坂村,ｲｸｻｶﾑﾗ
204501,20,450,長野県,山形村,ﾔﾏｶﾞﾀﾑﾗ
204510,20,451,長野県,朝日村,ｱｻﾋﾑﾗ
204528,20,452,長野県,筑北村,ﾁｸﾎｸﾑﾗ
204811,20,481,長野県,池田町,ｲｹﾀﾞﾏﾁ
204820,20,482,長野県,松川村,ﾏﾂｶﾜﾑﾗ
204854,20,485,長野県,白馬村,ﾊｸﾊﾞﾑﾗ
204862,20,486,長野県,小谷村,ｵﾀﾘﾑﾗ
205214,20,521,長野県,坂城町,ｻｶｷﾏﾁ
205419,20,541,長野県,小布施町,ｵﾌﾞｾﾏﾁ
205435,20,543,長野県,高山村,ﾀｶﾔﾏﾑﾗ
205613,20,561,長野県,山ノ内町,ﾔﾏﾉｳﾁﾏﾁ
205621,20,562,長野県,木島平村,ｷｼﾞﾏﾀﾞｲﾗﾑﾗ
205630,20,563,長野県,野沢温泉村,ﾉｻﾞﾜｵﾝｾﾝﾑﾗ
205834,20,583,長野県,信濃町,ｼﾅﾉﾏﾁ
205885,20,588,長野県,小川村,ｵｶﾞﾜﾑﾗ
205907,20,590,長野県,飯綱町,ｲｲﾂﾞﾅﾏﾁ
206024,20,602,長野県,栄村,ｻｶｴﾑﾗ
210005,21,0,岐阜県,,
212016,21,201,岐阜県,岐阜市,ｷﾞﾌｼ
212024,21,202,岐阜県,大垣市,ｵｵｶﾞｷｼ
212032,21,203,岐阜県,高山市,ﾀｶﾔﾏｼ
212041,21,204,岐阜県,多治見市,ﾀｼﾞﾐｼ
212059,21,205,岐阜県,関市,ｾｷｼ
212067,21,206,岐阜県,中津川市,ﾅｶﾂｶﾞﾜｼ
212075,21,207,岐阜県,美濃市,ﾐﾉｼ
212083,21,208,岐阜県,瑞浪市,ﾐｽﾞﾅﾐｼ
212091,21,209,岐阜県,羽島市,ﾊｼﾏｼ
212105,21,210,岐阜県,恵那市,ｴﾅｼ
212113,21,211,岐阜県,美濃加茂市,ﾐﾉｶﾓｼ
212121,21,212,岐阜県,土岐市,ﾄｷｼ
212130,21,213,岐阜県,各務原市,ｶｶﾐｶﾞﾊﾗｼ
212148,21,214,岐阜県,可児市,ｶﾆｼ
212156,21,215,岐阜県,山県市,ﾔﾏｶﾞﾀｼ
212164,21,216,岐阜県,瑞穂市,ﾐｽﾞﾎｼ
212172,21,217,岐阜県,飛騨市,ﾋﾀﾞｼ
212181,21,218,岐阜県,本巣市,ﾓﾄｽｼ
212199,21,219,岐阜県,郡上市,ｸﾞｼﾞｮｳｼ
212202,21,220,岐阜県,下呂市,ｹﾞﾛｼ
212211,21,221,岐阜県,海津市,ｶｲﾂﾞｼ
213021,21,302,岐阜県,岐南町,ｷﾞﾅﾝﾁｮｳ
213039,21,303,岐阜県,笠松町,ｶｻﾏﾂﾁｮｳ
213411,21,341,岐阜県,養老町,ﾖｳﾛｳﾁｮｳ
213616,21,361,岐阜県,垂井町,ﾀﾙｲﾁｮｳ
213624,21,362,岐阜県,関ケ原町,ｾｷｶﾞﾊﾗﾁｮｳ
213811,21,381,岐阜県,神戸町,ｺﾞｳﾄﾞﾁｮｳ
213829,21,382,岐阜県,輪之内町,ﾜﾉｳﾁﾁｮｳ
213837,21,383,岐阜県,安八町,ｱﾝﾊﾟﾁﾁｮｳ
214019,21,401,岐阜県,揖斐川町,ｲﾋﾞｶﾞﾜﾁｮｳ
214035,21,403,岐阜県,大野町,ｵｵﾉﾁｮｳ
214043,21,404,岐阜県,池田町,ｲｹﾀﾞﾁｮｳ
214213,21,421,岐阜県,北方町,ｷﾀｶﾞﾀﾁｮｳ
215015,21,501,岐阜県,坂祝町,ｻｶﾎｷﾞﾁｮｳ
215023,21,502,岐阜県,富加町,ﾄﾐｶﾁｮｳ
215031,21,503,岐阜県,川辺町,ｶﾜﾍﾞﾁｮｳ
215040,21,504,岐阜県,七宗町,ﾋﾁｿｳﾁｮｳ
215058,21,505,岐阜県,八百津町,ﾔｵﾂﾁｮｳ
215066,21,506,岐阜県,白川町,ｼﾗｶﾜﾁｮｳ
215074,21,507,岐阜県,東白川村,ﾋｶﾞｼｼﾗｶﾜﾑﾗ
215210,21,521,岐阜県,御嵩町,ﾐﾀｹﾁｮｳ
216046,21,604,岐阜県,白川村,ｼﾗｶﾜﾑﾗ
220001,22,0,静岡県,,
221007,22,100,静岡県,静岡市,ｼｽﾞｵｶｼ
221309,22,130,静岡県,浜松市,ﾊﾏﾏﾂｼ
222038,22,203,静岡県,沼津市,ﾇﾏﾂﾞｼ
222054,22,205,静岡県,熱海市,ｱﾀﾐｼ
222062,22,206,静岡県,三島市,ﾐｼﾏｼ
222071,22,207,静岡県,富士宮市,ﾌｼﾞﾉﾐﾔｼ
222089,22,208,静岡県,伊東市,ｲﾄｳｼ
222097,22,209,静岡県,島田市,ｼﾏﾀﾞｼ
222101,22,210,静岡県,富士市,ﾌｼﾞｼ
222119,22,211,静岡県,磐田市,ｲﾜﾀｼ
222127,22,212,静岡県,焼津市,ﾔｲﾂﾞｼ
222135,22,213,静岡県,掛川市,ｶｹｶﾞﾜｼ
222143,22,214,静岡県,藤枝市,ﾌｼﾞｴﾀﾞｼ
222151,22,215,静岡県,御殿場市,ｺﾞﾃﾝﾊﾞｼ
222160,22,216,静岡県,袋井市,ﾌｸﾛｲｼ
222194,22,219,静岡県,下田市,ｼﾓﾀﾞｼ
222208,22,220,静岡県,裾野市,ｽｿﾉｼ
222216,22,221,静岡県,湖西市,ｺｻｲｼ
222224,22,222,静岡県,伊豆市,ｲｽﾞｼ
222232,22,223,静岡県,御前崎市,ｵﾏｴｻﾞｷｼ
222241,22,224,静岡県,菊川市,ｷｸｶﾞﾜｼ
222259,22,225,静岡県,伊豆の国市,ｲｽﾞﾉｸﾆｼ
222267,22,226,静岡県,牧之原市,ﾏｷﾉﾊﾗｼ
223018,22,301,静岡県,東伊豆町,ﾋｶﾞｼｲｽﾞﾁｮｳ
223026,22,302,静岡県,河津町,ｶﾜﾂﾞﾁｮｳ
223042,22,304,静岡県,南伊豆町,ﾐﾅﾐｲｽﾞﾁｮｳ
223051,22,305,静岡県,松崎町,ﾏﾂｻﾞｷﾁｮｳ
223069,22,306,静岡県,西伊豆町,ﾆｼｲｽﾞﾁｮｳ
223255,22,325,静岡県,函南町,ｶﾝﾅﾐﾁｮｳ
223417,22,341,静岡県,清水町,ｼﾐｽﾞﾁｮｳ
223425,22,342,静岡県,長泉町,ﾅｶﾞｲｽﾞﾐﾁｮｳ
223441,22,344,静岡県,小山町,ｵﾔﾏﾁｮｳ
224243,22,424,静岡県,吉田町,ﾖｼﾀﾞﾁｮｳ
224294,22,429,静岡県,川根本町,ｶﾜﾈﾎﾝﾁｮｳ
224618,22,461,静岡県,森町,ﾓﾘﾏﾁ
230006,23,0,愛知県,,
231002,23,100,愛知県,名古屋市,ﾅｺﾞﾔｼ
232017,23,201,愛知県,豊橋市,ﾄﾖﾊｼｼ
232025,23,202,愛知県,岡崎市,ｵｶｻﾞｷｼ
232033,23,203,愛知県,一宮市,ｲﾁﾉﾐﾔｼ
232041,23,204,愛知県,瀬戸市,ｾﾄｼ
232050,23,205,愛知県,半田市,ﾊﾝﾀﾞｼ
232068,23,206,愛知県,春日井市,ｶｽｶﾞｲｼ
232076,23,207,愛知県,豊川市,ﾄﾖｶﾜｼ
232084,23,208,愛知県,津島市,ﾂｼﾏｼ
232092,23,209,愛知県,碧南市,ﾍｷﾅﾝｼ
232106,23,210,愛知県,刈谷市,ｶﾘﾔｼ
232114,23,211,愛知県,豊田市,ﾄﾖﾀｼ
232122,23,212,愛知県,安城市,ｱﾝｼﾞｮｳｼ
232131,23,213,愛知県,西尾市,ﾆｼｵｼ
232149,23,214,愛知県,蒲郡市,ｶﾞﾏｺﾞｵﾘｼ
232157,23,215,愛知県,犬山市,ｲﾇﾔﾏｼ
232165,23,216,愛知県,常滑市,ﾄｺﾅﾒｼ
232173,23,217,愛知県,江南市,ｺｳﾅﾝｼ
232190,23,219,愛知県,小牧市,ｺﾏｷｼ
232203,23,220,愛知県,稲沢市,ｲﾅｻﾞﾜｼ
232211,23,221,愛知県,新城市,ｼﾝｼﾛｼ
232220,23,222,愛知県,東海市,ﾄｳｶｲｼ
232238,23,223,愛知県,大府市,ｵｵﾌﾞｼ
232246,23,224,愛知県,知多市,ﾁﾀｼ
232254,23,225,愛知県,知立市,ﾁﾘｭｳｼ
232262,23,226,愛知県,尾張旭市,ｵﾜﾘｱｻﾋｼ
232271,23,227,愛知県,高浜市,ﾀｶﾊﾏｼ
232289,23,228,愛知県,岩倉市,ｲﾜｸﾗｼ
232297,23,229,愛知県,豊明市,ﾄﾖｱｹｼ
232301,23,230,愛知県,日進市,ﾆｯｼﾝｼ
232319,23,231,愛知県,田原市,ﾀﾊﾗｼ
232327,23,232,愛知県,愛西市,ｱｲｻｲｼ
232335,23,233,愛知県,清須市,ｷﾖｽｼ
232343,23,234,愛知県,北名古屋市,ｷﾀﾅｺﾞﾔｼ
232351,23,235,愛知県,弥富市,ﾔﾄﾐｼ
232360,23,236,愛知県,みよし市,ﾐﾖｼｼ
232378,23,237,愛知県,あま市,ｱﾏｼ
232386,23,238,愛知県,長久手市,ﾅｶﾞｸﾃｼ
233021,23,302,愛知県,東郷町,ﾄｳｺﾞｳﾁｮｳ
233421,23,342,愛知県,豊山町,ﾄﾖﾔﾏﾁｮｳ
233617,23,361,愛知県,大口町,ｵｵｸﾞﾁﾁｮｳ
233625,23,362,愛知県,扶桑町,ﾌｿｳﾁｮｳ
234249,23,424,愛知県,大治町,ｵｵﾊﾙﾁｮｳ
234257,23,425,愛知県,蟹江町,ｶﾆｴﾁｮｳ
234273,23,427,愛知県,飛島村,ﾄﾋﾞｼﾏﾑﾗ
234419,23,441,愛知県,阿久比町,ｱｸﾞｲﾁｮｳ
234427,23,442,愛知県,東浦町,ﾋｶﾞｼｳﾗﾁｮｳ
234451,23,445,愛知県,南知多町,ﾐﾅﾐﾁﾀﾁｮｳ
234460,23,446,愛知県,美浜町,ﾐﾊﾏﾁｮｳ
234478,23,447,愛知県,武豊町,ﾀｹﾄﾖﾁｮｳ
235016,23,501,愛知県,幸田町,ｺｳﾀﾁｮｳ
235610,23,561,愛知県,設楽町,ｼﾀﾗﾁｮｳ
235628,23,562,愛知県,東栄町,ﾄｳｴｲﾁｮｳ
235636,23,563,愛知県,豊根村,ﾄﾖﾈﾑﾗ
240001,24,0,三重県,,
242012,24,201,三重県,津市,ﾂｼ
242021,24,202,三重県,四日市市,ﾖｯｶｲﾁｼ
242039,24,203,三重県,伊勢市,ｲｾｼ
242047,24,204,三重県,松阪市,ﾏﾂｻｶｼ
242055,24,205,三重県,桑名市,ｸﾜﾅｼ
242071,24,207,三重県,鈴鹿市,ｽｽﾞｶｼ
242080,24,208,三重県,名張市,ﾅﾊﾞﾘｼ
242098,24,209,三重県,尾鷲市,ｵﾜｾｼ
242101,24,210,三重県,亀山市,ｶﾒﾔﾏｼ
242110,24,211,三重県,鳥羽市,ﾄﾊﾞｼ
242128,24,212,三重県,熊野市,ｸﾏﾉｼ
242144,24,214,三重県,いなべ市,ｲﾅﾍﾞｼ
242152,24,215,三重県,志摩市,ｼﾏｼ
242161,24,216,三重県,伊賀市,ｲｶﾞｼ
243035,24,303,三重県,木曽岬町,ｷｿｻｷﾁｮｳ
243248,24,324,三重県,東員町,ﾄｳｲﾝﾁｮｳ
243418,24,341,三重県,菰野町,ｺﾓﾉﾁｮｳ
243434,24,343,三重県,朝日町,ｱｻﾋﾁｮｳ
243442,24,344,三重県,川越町,ｶﾜｺﾞｴﾁｮｳ
244414,24,441,三重県,多気町,ﾀｷﾁｮｳ
244422,24,442,三重県,明和町,ﾒｲﾜﾁｮｳ
244431,24,443,三重県,大台町,ｵｵﾀﾞｲﾁｮｳ
244619,24,461,三重県,玉城町,ﾀﾏｷﾁｮｳ
244708,24,470,三重県,度会町,ﾜﾀﾗｲﾁｮｳ
244716,24,471,三重県,大紀町,ﾀｲｷﾁｮｳ
244724,24,472,三重県,南伊勢町,ﾐﾅﾐｲｾﾁｮｳ
245437,24,543,三重県,紀北町,ｷﾎｸﾁｮｳ
245615,24,561,三重県,御浜町,ﾐﾊﾏﾁｮｳ
245623,24,562,三重県,紀宝町,ｷﾎｳﾁｮｳ
250007,25,0,滋賀県,,
252018,25,201,滋賀県,大津市,ｵｵﾂｼ
252026,25,202,滋賀県,彦根市,ﾋｺﾈｼ
252034,25,203,滋賀県,長浜市,ﾅｶﾞﾊﾏｼ
252042,25,204,滋賀県,近江八幡市,ｵｳﾐﾊﾁﾏﾝｼ
252069,25,206,滋賀県,草津市,ｸｻﾂｼ
252077,25,207,滋賀県,守山市,ﾓﾘﾔﾏｼ
252085,25,208,滋賀県,栗東市,ﾘｯﾄｳｼ
252093,25,209,滋賀県,甲賀市,ｺｳｶｼ
252107,25,210,滋賀県,野洲市,ﾔｽｼ
252115,25,211,滋賀県,湖南市,ｺﾅﾝｼ
252123,25,212,滋賀県,高島市,ﾀｶｼﾏｼ
252131,25,213,滋賀県,東近江市,ﾋｶﾞｼｵｳﾐｼ
252140,25,214,滋賀県,米原市,ﾏｲﾊﾞﾗｼ
253839,25,383,滋賀県,日野町,ﾋﾉﾁｮｳ
253847,25,384,滋賀県,竜王町,ﾘﾕｳｵｳﾁｮｳ
254258,25,425,滋賀県,愛荘町,ｱｲｼｮｳﾁｮｳ
254410,25,441,滋賀県,豊郷町,ﾄﾖｻﾄﾁｮｳ
254428,25,442,滋賀県,甲良町,ｺｳﾗﾁｮｳ
254436,25,443,滋賀県,多賀町,ﾀｶﾞﾁｮｳ
260002,26,0,京都府,,
261009,26,100,京都府,京都市,ｷｮｳﾄｼ
262013,26,201,京都府,福知山市,ﾌｸﾁﾔﾏｼ
262021,26,202,京都府,舞鶴市,ﾏｲﾂﾞﾙｼ
262030,26,203,京都府,綾部市,ｱﾔﾍﾞｼ
262048,26,204,京都府,宇治市,ｳｼﾞｼ
262056,26,205,京都府,宮津市,ﾐﾔﾂﾞｼ
262064,26,206,京都府,亀岡市,ｶﾒｵｶｼ
262072,26,207,京都府,城陽市,ｼﾞｮｳﾖｳｼ
262081,26,208,京都府,向日市,ﾑｺｳｼ
262099,26,209,京都府,長岡京市,ﾅｶﾞｵｶｷｮｳｼ
262102,26,210,京都府,八幡市,ﾔﾜﾀｼ
262111,26,211,京都府,京田辺市,ｷｮｳﾀﾅﾍﾞｼ
262129,26,212,京都府,京丹後市,ｷｮｳﾀﾝｺﾞｼ
262137,26,213,京都府,南丹市,ﾅﾝﾀﾝｼ
262145,26,214,京都府,木津川市,ｷﾂﾞｶﾞﾜｼ
263036,26,303,京都府,大山崎町,ｵｵﾔﾏｻﾞｷﾁｮｳ
263222,26,322,京都府,久御山町,ｸﾐﾔﾏﾁｮｳ
263435,26,343,京都府,井手町,ｲﾃﾞﾁｮｳ
263443,26,344,京都府,宇治田原町,ｳｼﾞﾀﾜﾗﾁｮｳ
263648,26,364,京都府,笠置町,ｶｻｷﾞﾁｮｳ
263656,26,365,京都府,和束町,ﾜﾂﾞｶﾁｮｳ
263664,26,366,京都府,精華町,ｾｲｶﾁｮｳ
263672,26,367,京都府,南山城村,ﾐﾅﾐﾔﾏｼﾛﾑﾗ
264075,26,407,京都府,京丹波町,ｷｮｳﾀﾝﾊﾞﾁｮｳ
264636,26,463,京都府,伊根町,ｲﾈﾁｮｳ
264652,26,465,京都府,与謝野町,ﾖｻﾉﾁｮｳ
270008,27,0,大阪府,,
271004,27,100,大阪府,大阪市,ｵｵｻｶｼ
271403,27,140,大阪府,堺市,ｻｶｲｼ
272027,27,202,大阪府,岸和田市,ｷｼﾜﾀﾞｼ
272035,27,203,大阪府,豊中市,ﾄﾖﾅｶｼ
272043,27,204,大阪府,池田市,ｲｹﾀﾞｼ
272051,27,205,大阪府,吹田市,ｽｲﾀｼ
272060,27,206,大阪府,泉大津市,ｲｽﾞﾐｵｵﾂｼ
272078,27,207,大阪府,高槻市,ﾀｶﾂｷｼ
272086,27,208,大阪府,貝塚市,ｶｲﾂﾞｶｼ
272094,27,209,大阪府,守口市,ﾓﾘｸﾞﾁｼ
272108,27,210,大阪府,枚方市,ﾋﾗｶﾀｼ
272116,27,211,大阪府,茨木市,ｲﾊﾞﾗｷｼ
272124,27,212,大阪府,八尾市,ﾔｵｼ
272132,27,213,大阪府,泉佐野市,ｲｽﾞﾐｻﾉｼ
272141,27,214,大阪府,富田林市,ﾄﾝﾀﾞﾊﾞﾔｼｼ
272159,27,215,大阪府,寝屋川市,ﾈﾔｶﾞﾜｼ
272167,27,216,大阪府,河内長野市,ｶﾜﾁﾅｶﾞﾉｼ
272175,27,217,大阪府,松原市,ﾏﾂﾊﾞﾗｼ
272183,27,218,大阪府,大東市,ﾀﾞｲﾄｳｼ
272191,27,219,大阪府,和泉市,ｲｽﾞﾐｼ
272205,27,220,大阪府,箕面市,ﾐﾉｵｼ
272213,27,221,大阪府,柏原市,ｶｼﾜﾗｼ
272221,27,222,大阪府,羽曳野市,ﾊﾋﾞｷﾉｼ
272230,27,223,大阪府,門真市,ｶﾄﾞﾏｼ
272248,27,224,大阪府,摂津市,ｾｯﾂｼ
272256,27,225,大阪府,高石市,ﾀｶｲｼｼ
272264,27,226,大阪府,藤井寺市,ﾌｼﾞｲﾃﾞﾗｼ
272272,27,227,大阪府,東大阪市,ﾋｶﾞｼｵｵｻｶｼ
272281,27,228,大阪府,泉南市,ｾﾝﾅﾝｼ
272299,27,229,大阪府,四條畷市,ｼｼﾞﾖｳﾅﾜﾃｼ
272302,27,230,大阪府,交野市,ｶﾀﾉｼ
272311,27,231,大阪府,大阪狭山市,ｵｵｻｶｻﾔﾏｼ
272329,27,232,大阪府,阪南市,ﾊﾝﾅﾝｼ
273015,27,301,大阪府,島本町,ｼﾏﾓﾄﾁｮｳ
273210,27,321,大阪府,豊能町,ﾄﾖﾉﾁｮｳ
273228,27,322,大阪府,能勢町,ﾉｾﾁｮｳ
273414,27,341,大阪府,忠岡町,ﾀﾀﾞｵｶﾁｮｳ
273619,27,361,大阪府,熊取町,ｸﾏﾄﾘﾁｮｳ
273627,27,362,大阪府,田尻町,ﾀｼﾞﾘﾁｮｳ
273660,27,366,大阪府,岬町,ﾐｻｷﾁｮｳ
273813,27,381,大阪府,太子町,ﾀｲｼﾁｮｳ
273821,27,382,大阪府,河南町,ｶﾅﾝﾁｮｳ
273830,27,383,大阪府,千早赤阪村,ﾁﾊﾔｱｶｻｶﾑﾗ
280003,28,0,兵庫県,,
281000,28,100,兵庫県,神戸市,ｺｳﾍﾞｼ
282014,28,201,兵庫県,姫路市,ﾋﾒｼﾞｼ
282022,28,202,兵庫県,尼崎市,ｱﾏｶﾞｻｷｼ
282031,28,203,兵庫県,明石市,ｱｶｼｼ
282049,28,204,兵庫県,西宮市,ﾆｼﾉﾐﾔｼ
282057,28,205,兵庫県,洲本市,ｽﾓﾄｼ
282065,28,206,兵庫県,芦屋市,ｱｼﾔｼ
282073,28,207,兵庫県,伊丹市,ｲﾀﾐｼ
282081,28,208,兵庫県,相生市,ｱｲｵｲｼ
282090,28,209,兵庫県,豊岡市,ﾄﾖｵｶｼ
282103,28,210,兵庫県,加古川市,ｶｺｶﾞﾜｼ
282120,28,212,兵庫県,赤穂市,ｱｺｳｼ
282138,28,213,兵庫県,西脇市,ﾆｼﾜｷｼ
282146,28,214,兵庫県,宝塚市,ﾀｶﾗﾂﾞｶｼ
282154,28,215,兵庫県,三木市,ﾐｷｼ
282162,28,216,兵庫県,高砂市,ﾀｶｻｺﾞｼ
282171,28,217,兵庫県,川西市,ｶﾜﾆｼｼ
282189,28,218,兵庫県,小野市,ｵﾉｼ
282197,28,219,兵庫県,三田市,ｻﾝﾀﾞｼ
282201,28,220,兵庫県,加西市,ｶｻｲｼ
282219,28,221,兵庫県,丹波篠山市,ﾀﾝﾊﾞｻｻﾔﾏｼ
282227,28,222,兵庫県,養父市,ﾔﾌﾞｼ
282235,28,223,兵庫県,丹波市,ﾀﾝﾊﾞｼ
